学号_统一,学习_累计旷课次数,学习_迟到早退次数,学习_周末自习打卡次数,学习_自习打卡总数,学习_周末自习占比,学习_作业平均得分,学习_深夜提交作业次数
pjxyqxbj679,0.0,0.0,102.0,351.0,0.29059828231913726,66.7,0.0
pjxyqxbj681,0.0,0.0,78.0,275.0,0.28363635332231446,71.75,0.0
pjxyqxbj682,0.0,0.0,0.0,0.0,0.0,57.15833333333333,0.0
pjxyqxbj683,0.0,0.0,0.0,0.0,0.0,39.60123456790123,0.0
pjxyqxbj686,0.0,0.0,0.0,0.0,0.0,41.68666666666667,0.0
pjxyqxbj687,0.0,0.0,0.0,0.0,0.0,34.471875,0.0
pjxyqxbj688,0.0,0.0,0.0,0.0,0.0,68.3,0.0
pjxyqxbj691,0.0,0.0,0.0,0.0,0.0,35.061904761904756,0.0
pjxyqxbj692,0.0,0.0,0.0,0.0,0.0,46.01052631578948,0.0
pjxyqxbj694,0.0,0.0,0.0,0.0,0.0,60.36,0.0
pjxyqxbj698,0.0,0.0,0.0,0.0,0.0,49.303703703703704,0.0
pjxyqxbj701,0.0,0.0,0.0,0.0,0.0,64.6,0.0
pjxyqxbj703,0.0,0.0,0.0,0.0,0.0,83.0,0.0
pjxyqxbj707,0.0,0.0,0.0,0.0,0.0,72.068,0.0
pjxyqxbj709,0.0,0.0,0.0,0.0,0.0,67.92254901960784,0.0
pjxyqxbj710,0.0,0.0,0.0,0.0,0.0,86.68214285714285,0.0
pjxyqxbj712,0.0,0.0,0.0,0.0,0.0,44.57954545454545,0.0
pjxyqxbj714,0.0,0.0,0.0,0.0,0.0,35.060526315789474,0.0
pjxyqxbj717,0.0,0.0,298.0,910.0,0.32747252387392833,57.388888888888886,0.0
pjxyqxbj718,0.0,0.0,249.0,783.0,0.31800765877384857,71.11538461538461,0.0
pjxyqxbj722,0.0,0.0,0.0,0.0,0.0,54.08695652173913,0.0
pjxyqxbj724,0.0,0.0,0.0,0.0,0.0,54.470588235294116,0.0
pjxyqxbj725,0.0,0.0,0.0,0.0,0.0,19.158333333333335,0.0
pjxyqxbj726,0.0,0.0,204.0,770.0,0.26493506149434987,72.2090909090909,0.0
pjxyqxbj728,0.0,0.0,0.0,0.0,0.0,68.86521739130436,0.0
pjxyqxbj729,0.0,0.0,0.0,0.0,0.0,69.13928571428572,0.0
pjxyqxbj731,0.0,0.0,0.0,0.0,0.0,69.9076923076923,0.0
pjxyqxbj733,0.0,0.0,0.0,0.0,0.0,69.7125,0.0
pjxyqxbj734,0.0,0.0,280.0,871.0,0.32146957151010824,32.747368421052634,0.0
pjxyqxbj736,0.0,0.0,0.0,0.0,0.0,65.525,0.0
pjxyqxbj737,0.0,0.0,0.0,0.0,0.0,72.656,0.0
pjxyqxbj739,0.0,0.0,0.0,0.0,0.0,62.64166666666667,0.0
pjxyqxbj740,0.0,0.0,0.0,0.0,0.0,58.574999999999996,0.0
pjxyqxbj743,0.0,0.0,0.0,0.0,0.0,30.40625,0.0
pjxyqxbj744,0.0,0.0,0.0,0.0,0.0,95.05416666666667,0.0
pjxyqxbj749,0.0,0.0,140.0,587.0,0.2385008477257096,54.8,0.0
pjxyqxbj750,0.0,0.0,152.0,570.0,0.2666666619883042,92.97916666666667,0.0
pjxyqxbj753,0.0,0.0,0.0,0.0,0.0,78.98297872340426,0.0
pjxyqxbj754,0.0,0.0,0.0,0.0,0.0,31.739240506329114,0.0
pjxyqxbj756,0.0,0.0,0.0,0.0,0.0,60.185,0.0
pjxyqxbj757,0.0,0.0,0.0,0.0,0.0,34.89545454545455,0.0
pjxyqxbj760,0.0,0.0,0.0,0.0,0.0,59.971428571428575,0.0
pjxyqxbj761,0.0,0.0,0.0,0.0,0.0,87.48181818181818,0.0
pjxyqxbj762,0.0,0.0,191.0,844.0,0.22630331485422614,71.20588235294117,0.0
pjxyqxbj765,0.0,0.0,0.0,0.0,0.0,70.76666666666667,0.0
pjxyqxbj769,0.0,0.0,0.0,0.0,0.0,59.05833333333334,0.0
pjxyqxbj770,0.0,0.0,0.0,0.0,0.0,25.76111111111111,0.0
pjxyqxbj771,0.0,0.0,0.0,0.0,0.0,92.39583333333333,0.0
pjxyqxbj772,0.0,0.0,0.0,0.0,0.0,80.68,0.0
pjxyqxbj776,0.0,0.0,0.0,0.0,0.0,60.538235294117655,0.0
pjxyqxbj777,0.0,0.0,0.0,0.0,0.0,65.76923076923077,0.0
pjxyqxbj779,0.0,0.0,0.0,0.0,0.0,52.40909090909091,0.0
pjxyqxbj780,0.0,0.0,78.0,371.0,0.21024258193416223,44.36,0.0
pjxyqxbj781,0.0,0.0,0.0,0.0,0.0,67.94666666666667,0.0
pjxyqxbj784,0.0,0.0,0.0,0.0,0.0,56.33571428571429,0.0
pjxyqxbj788,0.0,0.0,0.0,0.0,0.0,71.93571428571428,0.0
pjxyqxbj789,0.0,0.0,0.0,0.0,0.0,88.89615384615385,0.0
pjxyqxbj791,0.0,0.0,0.0,0.0,0.0,45.52222222222222,0.0
pjxyqxbj794,0.0,0.0,0.0,0.0,0.0,84.91333333333334,0.0
pjxyqxbj795,0.0,0.0,0.0,0.0,0.0,77.91538461538461,0.0
pjxyqxbj798,0.0,0.0,0.0,0.0,0.0,70.70454545454545,0.0
pjxyqxbj799,0.0,0.0,0.0,0.0,0.0,59.35833333333333,0.0
pjxyqxbj800,0.0,0.0,0.0,0.0,0.0,43.597959183673474,0.0
pjxyqxbj801,0.0,0.0,0.0,0.0,0.0,57.18181818181818,0.0
pjxyqxbj807,0.0,0.0,0.0,0.0,0.0,67.4,0.0
pjxyqxbj812,0.0,0.0,0.0,0.0,0.0,32.8421052631579,0.0
pjxyqxbj813,0.0,0.0,0.0,0.0,0.0,69.12666666666668,0.0
pjxyqxbj815,0.0,0.0,0.0,0.0,0.0,52.26111111111111,0.0
pjxyqxbj817,0.0,0.0,0.0,0.0,0.0,84.7,0.0
pjxyqxbj818,0.0,0.0,136.0,589.0,0.23089982630051228,81.98076923076923,0.0
pjxyqxbj823,0.0,0.0,0.0,0.0,0.0,65.49,0.0
pjxyqxbj827,0.0,0.0,121.0,428.0,0.28271027376845154,78.46000000000001,0.0
pjxyqxbj828,0.0,0.0,0.0,0.0,0.0,63.864285714285714,0.0
pjxyqxbj829,0.0,0.0,0.0,0.0,0.0,37.547826086956526,0.0
pjxyqxbj830,0.0,0.0,0.0,0.0,0.0,63.099999999999994,0.0
pjxyqxbj831,0.0,0.0,0.0,0.0,0.0,89.42857142857143,0.0
pjxyqxbj832,0.0,0.0,0.0,0.0,0.0,82.83999999999999,0.0
pjxyqxbj834,0.0,0.0,0.0,0.0,0.0,80.99,0.0
pjxyqxbj835,0.0,0.0,0.0,0.0,0.0,48.20952380952381,0.0
pjxyqxbj838,0.0,0.0,2.0,19.0,0.10526310249310396,64.17857142857143,0.0
pjxyqxbj840,0.0,0.0,0.0,0.0,0.0,48.78548387096774,0.0
pjxyqxbj841,0.0,0.0,0.0,0.0,0.0,37.6,0.0
pjxyqxbj846,0.0,0.0,0.0,0.0,0.0,52.63636363636363,0.0
pjxyqxbj848,0.0,0.0,0.0,0.0,0.0,69.97,0.0
pjxyqxbj851,0.0,0.0,94.0,388.0,0.2422680349930919,63.7,0.0
pjxyqxbj853,0.0,0.0,0.0,0.0,0.0,68.22,0.0
pjxyqxbj854,0.0,0.0,0.0,0.0,0.0,75.27272727272727,0.0
pjxyqxbj857,0.0,0.0,0.0,0.0,0.0,54.041666666666664,0.0
pjxyqxbj858,0.0,0.0,0.0,0.0,0.0,89.0,0.0
pjxyqxbj861,0.0,0.0,0.0,0.0,0.0,67.68461538461538,0.0
pjxyqxbj862,0.0,0.0,0.0,0.0,0.0,50.258823529411764,0.0
pjxyqxbj864,0.0,0.0,0.0,0.0,0.0,42.9,0.0
pjxyqxbj866,0.0,0.0,0.0,0.0,0.0,44.06944444444444,0.0
pjxyqxbj867,0.0,0.0,0.0,0.0,0.0,43.70789473684211,0.0
pjxyqxbj868,0.0,0.0,0.0,0.0,0.0,66.78947368421052,0.0
pjxyqxbj869,0.0,0.0,0.0,0.0,0.0,85.39090909090909,0.0
pjxyqxbj871,0.0,0.0,0.0,0.0,0.0,55.78,0.0
pjxyqxbj872,0.0,0.0,0.0,0.0,0.0,59.75714285714286,0.0
pjxyqxbj876,0.0,0.0,0.0,0.0,0.0,48.53157894736842,0.0
pjxyqxbj879,0.0,0.0,0.0,0.0,0.0,51.317647058823525,0.0
pjxyqxbj884,0.0,0.0,62.0,299.0,0.20735785259672734,21.92105263157895,0.0
pjxyqxbj885,0.0,0.0,0.0,0.0,0.0,83.08,0.0
pjxyqxbj888,0.0,0.0,0.0,0.0,0.0,47.57083333333333,0.0
pjxyqxbj889,0.0,0.0,0.0,0.0,0.0,71.63076923076923,0.0
pjxyqxbj893,0.0,0.0,125.0,422.0,0.2962085237865279,65.0,0.0
pjxyqxbj895,0.0,0.0,127.0,402.0,0.3159203901512341,82.86,0.0
pjxyqxbj896,0.0,0.0,42.0,175.0,0.23999998628571506,53.0,0.0
pjxyqxbj897,0.0,0.0,0.0,0.0,0.0,42.815384615384616,0.0
pjxyqxbj898,0.0,0.0,0.0,0.0,0.0,22.78857142857143,0.0
pjxyqxbj903,0.0,0.0,387.0,1481.0,0.2613099239614455,57.5,0.0
pjxyqxbj905,0.0,0.0,0.0,0.0,0.0,84.22857142857143,0.0
pjxyqxbj907,0.0,0.0,0.0,0.0,0.0,44.95625,0.0
pjxyqxbj909,0.0,0.0,0.0,0.0,0.0,65.22,0.0
pjxyqxbj910,0.0,0.0,0.0,0.0,0.0,43.76521739130435,0.0
pjxyqxbj911,0.0,0.0,0.0,0.0,0.0,76.98333333333333,0.0
pjxyqxbj914,0.0,0.0,0.0,0.0,0.0,75.04761904761905,0.0
pjxyqxbj915,0.0,0.0,0.0,0.0,0.0,42.37916666666667,0.0
pjxyqxbj918,0.0,0.0,0.0,0.0,0.0,58.42307692307692,0.0
pjxyqxbj919,0.0,0.0,0.0,0.0,0.0,62.85833333333333,0.0
pjxyqxbj921,0.0,0.0,9.0,55.0,0.16363633388430293,82.28571428571429,0.0
pjxyqxbj922,0.0,0.0,0.0,0.0,0.0,67.68571428571428,0.0
pjxyqxbj927,0.0,0.0,0.0,0.0,0.0,44.662962962962965,0.0
pjxyqxbj928,0.0,0.0,0.0,0.0,0.0,64.4076923076923,0.0
pjxyqxbj929,0.0,0.0,0.0,0.0,0.0,66.52222222222223,0.0
pjxyqxbj932,0.0,0.0,0.0,0.0,0.0,47.28636363636363,0.0
pjxyqxbj933,0.0,0.0,0.0,0.0,0.0,48.830357142857146,0.0
pjxyqxbj935,0.0,0.0,221.0,817.0,0.2705018326743962,52.8,0.0
pjxyqxbj940,0.0,0.0,0.0,0.0,0.0,67.39999999999999,0.0
pjxyqxbj945,0.0,0.0,0.0,0.0,0.0,76.55263157894737,0.0
pjxyqxbj947,0.0,0.0,15.0,105.0,0.14285712925170196,61.44864864864864,0.0
pjxyqxbj948,0.0,0.0,0.0,0.0,0.0,78.43478260869566,0.0
pjxyqxbj949,0.0,0.0,87.0,353.0,0.2464589165309089,59.43684210526315,0.0
pjxyqxbj950,0.0,0.0,61.0,194.0,0.3144329734828364,23.602777777777778,0.0
pjxyqxbj952,0.0,0.0,0.0,0.0,0.0,60.44615384615384,0.0
pjxyqxbj953,0.0,0.0,0.0,0.0,0.0,39.029629629629625,0.0
pjxyqxbj954,0.0,0.0,0.0,0.0,0.0,78.77142857142857,0.0
pjxyqxbj955,0.0,0.0,25.0,114.0,0.21929822637734855,77.4125,0.0
pjxyqxbj957,0.0,0.0,0.0,0.0,0.0,72.6470588235294,0.0
pjxyqxbj961,0.0,0.0,0.0,0.0,0.0,43.21363636363637,0.0
pjxyqxbj964,0.0,0.0,0.0,0.0,0.0,75.8375,0.0
pjxyqxbj967,0.0,0.0,183.0,589.0,0.31069608980142466,51.99666666666667,0.0
pjxyqxbj968,0.0,0.0,0.0,0.0,0.0,35.06923076923077,0.0
pjxyqxbj969,0.0,0.0,0.0,0.0,0.0,78.00666666666666,0.0
pjxyqxbj972,0.0,0.0,0.0,0.0,0.0,56.608695652173914,0.0
pjxyqxbj973,0.0,0.0,0.0,0.0,0.0,52.82857142857143,0.0
pjxyqxbj978,0.0,0.0,0.0,0.0,0.0,57.75,0.0
pjxyqxbj979,0.0,0.0,0.0,0.0,0.0,72.25,0.0
pjxyqxbj980,0.0,0.0,0.0,0.0,0.0,69.38,0.0
pjxyqxbj981,0.0,0.0,357.0,1171.0,0.30486763189694593,33.329166666666666,0.0
pjxyqxbj984,0.0,0.0,0.0,0.0,0.0,45.38181818181818,0.0
pjxyqxbj985,0.0,0.0,0.0,0.0,0.0,59.81666666666666,0.0
pjxyqxbj987,0.0,0.0,0.0,0.0,0.0,66.33125,0.0
pjxyqxbj989,0.0,0.0,0.0,0.0,0.0,54.00689655172414,0.0
pjxyqxbj991,0.0,0.0,0.0,0.0,0.0,60.48,0.0
pjxyqxbj993,0.0,0.0,0.0,0.0,0.0,51.785714285714285,0.0
pjxyqxbj995,0.0,0.0,0.0,0.0,0.0,68.04285714285714,0.0
pjxyqxbk000,0.0,0.0,0.0,0.0,0.0,38.903225806451616,0.0
pjxyqxbk005,0.0,0.0,0.0,0.0,0.0,82.56428571428572,0.0
pjxyqxbk007,0.0,0.0,0.0,0.0,0.0,36.955999999999996,0.0
pjxyqxbk011,0.0,0.0,0.0,0.0,0.0,55.92,0.0
pjxyqxbk013,0.0,0.0,0.0,0.0,0.0,79.38666666666667,0.0
pjxyqxbk015,0.0,0.0,0.0,0.0,0.0,54.68333333333334,0.0
pjxyqxbk019,0.0,0.0,0.0,0.0,0.0,17.72,0.0
pjxyqxbk021,0.0,0.0,0.0,0.0,0.0,64.52631578947368,0.0
pjxyqxbk022,0.0,0.0,0.0,0.0,0.0,45.74230769230769,0.0
pjxyqxbk023,0.0,0.0,0.0,0.0,0.0,60.806666666666665,0.0
pjxyqxbk024,0.0,0.0,84.0,414.0,0.20289854582370664,46.96896551724138,0.0
pjxyqxbk025,0.0,0.0,22.0,115.0,0.1913043311909277,39.663636363636364,0.0
pjxyqxbk027,0.0,0.0,0.0,0.0,0.0,37.65909090909091,0.0
pjxyqxbk031,0.0,0.0,0.0,0.0,0.0,58.529411764705884,0.0
pjxyqxbk032,0.0,0.0,0.0,0.0,0.0,31.488235294117644,0.0
pjxyqxbk035,0.0,0.0,0.0,0.0,0.0,84.12608695652175,0.0
pjxyqxbk036,0.0,0.0,0.0,0.0,0.0,81.62857142857142,0.0
pjxyqxbk039,0.0,0.0,0.0,0.0,0.0,61.878571428571426,0.0
pjxyqxbk042,0.0,0.0,0.0,0.0,0.0,28.75142857142857,0.0
pjxyqxbk043,0.0,0.0,0.0,0.0,0.0,36.44705882352941,0.0
pjxyqxbk046,0.0,0.0,0.0,0.0,0.0,83.14,0.0
pjxyqxbk047,0.0,0.0,0.0,0.0,0.0,53.4,0.0
pjxyqxbk048,0.0,0.0,0.0,0.0,0.0,47.853125,1.0
pjxyqxbk052,0.0,0.0,0.0,0.0,0.0,41.16,0.0
pjxyqxbk053,0.0,0.0,374.0,1283.0,0.2915042845556954,46.11914893617021,0.0
pjxyqxbk059,0.0,0.0,0.0,0.0,0.0,22.0,0.0
pjxyqxbk063,0.0,0.0,66.0,317.0,0.20820188617659666,51.4,0.0
pjxyqxbk064,0.0,0.0,0.0,0.0,0.0,37.48125,0.0
pjxyqxbk065,0.0,0.0,28.0,162.0,0.17283949550373484,86.97142857142856,0.0
pjxyqxbk066,0.0,0.0,0.0,0.0,0.0,57.94666666666667,0.0
pjxyqxbk067,0.0,0.0,0.0,0.0,0.0,86.575,0.0
pjxyqxbk068,0.0,0.0,56.0,234.0,0.23931622908905004,82.15714285714286,0.0
pjxyqxbk070,0.0,0.0,174.0,561.0,0.3101604222787804,47.69210526315789,0.0
pjxyqxbk072,0.0,0.0,42.0,217.0,0.1935483781774941,59.84516129032258,0.0
pjxyqxbk074,0.0,0.0,0.0,0.0,0.0,58.888888888888886,0.0
pjxyqxbk075,0.0,0.0,0.0,0.0,0.0,57.21875,0.0
pjxyqxbk076,0.0,0.0,232.0,860.0,0.26976743872363446,70.55,0.0
pjxyqxbk079,0.0,0.0,28.0,112.0,0.2499999776785734,68.24090909090908,0.0
pjxyqxbk080,0.0,0.0,0.0,0.0,0.0,24.97301587301587,0.0
pjxyqxbk081,0.0,0.0,0.0,0.0,0.0,51.464444444444446,0.0
pjxyqxbk086,0.0,0.0,0.0,0.0,0.0,24.272727272727273,0.0
pjxyqxbk090,0.0,0.0,0.0,0.0,0.0,54.333333333333336,0.0
pjxyqxbk094,0.0,0.0,126.0,529.0,0.238185250695931,35.6,0.0
pjxyqxbk095,0.0,0.0,0.0,0.0,0.0,52.171428571428564,0.0
pjxyqxbk097,0.0,0.0,156.0,621.0,0.2512077254233861,74.11304347826086,0.0
pjxyqxbk098,0.0,0.0,0.0,0.0,0.0,62.721428571428575,0.0
pjxyqxbk101,0.0,0.0,119.0,656.0,0.1814024362591092,59.01481481481482,0.0
pjxyqxbk105,0.0,0.0,0.0,0.0,0.0,52.010714285714286,0.0
pjxyqxbk107,0.0,0.0,469.0,1693.0,0.2770230343944298,25.343243243243244,0.0
pjxyqxbk115,0.0,0.0,0.0,0.0,0.0,50.166666666666664,0.0
pjxyqxbk116,0.0,0.0,11.0,107.0,0.10280372870993189,74.71818181818182,0.0
pjxyqxbk121,0.0,0.0,0.0,0.0,0.0,26.5,0.0
pjxyqxbk125,0.0,0.0,0.0,0.0,0.0,50.67333333333333,0.0
pjxyqxbk131,0.0,0.0,0.0,0.0,0.0,61.6875,0.0
pjxyqxbk135,0.0,0.0,0.0,0.0,0.0,33.76875,0.0
pjxyqxbk137,0.0,0.0,0.0,0.0,0.0,71.38095238095238,0.0
pjxyqxbk138,0.0,0.0,0.0,0.0,0.0,23.983333333333334,0.0
pjxyqxbk140,0.0,0.0,0.0,0.0,0.0,76.34705882352942,0.0
pjxyqxbk144,0.0,0.0,0.0,0.0,0.0,79.71666666666667,0.0
pjxyqxbk147,0.0,0.0,0.0,0.0,0.0,92.05,0.0
pjxyqxbk148,0.0,0.0,0.0,0.0,0.0,58.166666666666664,0.0
pjxyqxbk149,0.0,0.0,0.0,0.0,0.0,67.2875,0.0
pjxyqxbk150,0.0,0.0,0.0,0.0,0.0,70.56363636363636,0.0
pjxyqxbk151,0.0,0.0,0.0,0.0,0.0,28.53125,0.0
pjxyqxbk154,0.0,0.0,0.0,0.0,0.0,65.27272727272727,0.0
pjxyqxbk155,0.0,0.0,0.0,0.0,0.0,74.9,0.0
pjxyqxbk158,0.0,0.0,133.0,505.0,0.2633663314184885,32.529411764705884,0.0
pjxyqxbk159,0.0,0.0,0.0,0.0,0.0,82.51724137931035,0.0
pjxyqxbk160,0.0,0.0,0.0,0.0,0.0,74.86428571428571,0.0
pjxyqxbk162,0.0,0.0,0.0,0.0,0.0,93.425,0.0
pjxyqxbk163,0.0,0.0,0.0,0.0,0.0,41.921052631578945,0.0
pjxyqxbk165,0.0,0.0,0.0,0.0,0.0,88.97142857142856,0.0
pjxyqxbk166,0.0,0.0,0.0,0.0,0.0,67.40588235294118,0.0
pjxyqxbk167,0.0,0.0,0.0,0.0,0.0,98.94347826086955,0.0
pjxyqxbk168,0.0,0.0,0.0,0.0,0.0,88.85,0.0
pjxyqxbk171,0.0,0.0,0.0,0.0,0.0,92.42,0.0
pjxyqxbk180,0.0,0.0,0.0,0.0,0.0,21.53529411764706,0.0
pjxyqxbk182,0.0,0.0,0.0,0.0,0.0,88.54545454545455,0.0
pjxyqxbk183,0.0,0.0,0.0,0.0,0.0,92.82608695652173,0.0
pjxyqxbk185,0.0,0.0,0.0,0.0,0.0,64.38333333333334,0.0
pjxyqxbk190,0.0,0.0,204.0,851.0,0.23971797603151615,34.8,0.0
pjxyqxbk194,0.0,0.0,5.0,27.0,0.18518511659810497,38.455263157894734,0.0
pjxyqxbk195,0.0,0.0,0.0,0.0,0.0,75.18333333333334,0.0
pjxyqxbk198,0.0,0.0,0.0,0.0,0.0,63.75,0.0
pjxyqxbk199,0.0,0.0,38.0,211.0,0.18009477819456027,73.57916666666667,0.0
pjxyqxbk201,0.0,0.0,0.0,0.0,0.0,32.05882352941177,0.0
pjxyqxbk204,0.0,0.0,0.0,0.0,0.0,36.69275362318841,0.0
pjxyqxbk208,0.0,0.0,0.0,0.0,0.0,46.35,0.0
pjxyqxbk209,0.0,0.0,0.0,0.0,0.0,28.509523809523813,0.0
pjxyqxbk210,0.0,0.0,0.0,0.0,0.0,74.96923076923078,0.0
pjxyqxbk211,0.0,0.0,40.0,307.0,0.13029315536504382,75.88571428571429,0.0
pjxyqxbk217,0.0,0.0,0.0,0.0,0.0,68.08333333333333,0.0
pjxyqxbk218,0.0,0.0,0.0,0.0,0.0,60.45,0.0
pjxyqxbk220,0.0,0.0,0.0,0.0,0.0,94.485,0.0
pjxyqxbk222,0.0,0.0,0.0,0.0,0.0,61.38666666666666,0.0
pjxyqxbk224,0.0,0.0,0.0,0.0,0.0,31.428571428571427,0.0
pjxyqxbk228,0.0,0.0,0.0,0.0,0.0,17.31578947368421,0.0
pjxyqxbk230,0.0,0.0,0.0,0.0,0.0,87.54444444444444,0.0
pjxyqxbk231,0.0,0.0,0.0,0.0,0.0,80.7,0.0
pjxyqxbk232,0.0,0.0,0.0,0.0,0.0,71.02727272727272,0.0
pjxyqxbk236,0.0,0.0,225.0,780.0,0.28846153476331365,88.35499999999999,0.0
pjxyqxbk239,0.0,0.0,0.0,0.0,0.0,70.40416666666667,0.0
pjxyqxbk242,0.0,0.0,0.0,0.0,0.0,74.01923076923077,0.0
pjxyqxbk243,0.0,0.0,15.0,102.0,0.14705880911188146,66.3,0.0
pjxyqxbk246,0.0,0.0,366.0,1133.0,0.3230361842626992,87.34782608695652,0.0
pjxyqxbk253,0.0,0.0,0.0,0.0,0.0,77.88333333333334,0.0
pjxyqxbk257,0.0,0.0,0.0,0.0,0.0,76.76153846153846,0.0
pjxyqxbk261,0.0,0.0,0.0,0.0,0.0,32.8625,0.0
pjxyqxbk262,0.0,0.0,0.0,0.0,0.0,24.23888888888889,0.0
pjxyqxbk263,0.0,0.0,0.0,0.0,0.0,76.63913043478261,0.0
pjxyqxbk264,0.0,0.0,0.0,0.0,0.0,86.11363636363636,0.0
pjxyqxbk268,0.0,0.0,0.0,0.0,0.0,52.592452830188684,0.0
pjxyqxbk269,0.0,0.0,0.0,0.0,0.0,53.78055555555555,0.0
pjxyqxbk272,0.0,0.0,0.0,0.0,0.0,77.675,0.0
pjxyqxbk273,0.0,0.0,0.0,0.0,0.0,46.4953488372093,0.0
pjxyqxbk276,0.0,0.0,0.0,0.0,0.0,68.77777777777777,0.0
pjxyqxbk277,0.0,0.0,0.0,0.0,0.0,43.18571428571429,0.0
pjxyqxbk281,0.0,0.0,0.0,0.0,0.0,85.85217391304347,0.0
pjxyqxbk286,0.0,0.0,0.0,0.0,0.0,37.699999999999996,0.0
pjxyqxbk287,0.0,0.0,0.0,0.0,0.0,84.3,0.0
pjxyqxbk290,0.0,0.0,0.0,0.0,0.0,29.88823529411765,0.0
pjxyqxbk294,0.0,0.0,0.0,0.0,0.0,43.94166666666666,0.0
pjxyqxbk295,0.0,0.0,0.0,0.0,0.0,68.78571428571429,0.0
pjxyqxbk297,0.0,0.0,90.0,542.0,0.16605165745292147,80.12857142857142,0.0
pjxyqxbk298,0.0,0.0,0.0,0.0,0.0,46.2962962962963,0.0
pjxyqxbk300,0.0,0.0,0.0,0.0,0.0,74.97297297297297,0.0
pjxyqxbk302,0.0,0.0,0.0,0.0,0.0,84.75555555555555,0.0
pjxyqxbk304,0.0,0.0,0.0,0.0,0.0,91.875,0.0
pjxyqxbk305,0.0,0.0,126.0,574.0,0.21951219129769703,49.04,0.0
pjxyqxbk307,0.0,0.0,151.0,626.0,0.2412140536547276,34.53846153846154,0.0
pjxyqxbk314,0.0,0.0,0.0,0.0,0.0,85.2709677419355,0.0
pjxyqxbk316,0.0,0.0,0.0,0.0,0.0,54.005714285714284,0.0
pjxyqxbk317,0.0,0.0,299.0,941.0,0.3177470742003499,94.85,0.0
pjxyqxbk318,0.0,0.0,0.0,0.0,0.0,48.332,0.0
pjxyqxbk319,0.0,0.0,235.0,752.0,0.31249999584441496,61.48888888888889,0.0
pjxyqxbk328,0.0,0.0,0.0,0.0,0.0,58.55714285714286,0.0
pjxyqxbk329,0.0,0.0,114.0,445.0,0.25617976952405014,38.416666666666664,0.0
pjxyqxbk330,0.0,0.0,0.0,0.0,0.0,72.35384615384615,0.0
pjxyqxbk331,0.0,0.0,0.0,0.0,0.0,82.65789473684211,0.0
pjxyqxbk334,0.0,0.0,0.0,0.0,0.0,48.32592592592592,0.0
pjxyqxbk335,0.0,0.0,0.0,0.0,0.0,79.56,0.0
pjxyqxbk336,0.0,0.0,0.0,0.0,0.0,35.996,0.0
pjxyqxbk338,0.0,0.0,0.0,0.0,0.0,72.08235294117648,0.0
pjxyqxbk339,0.0,0.0,132.0,599.0,0.22036727511907722,78.92916666666666,0.0
pjxyqxbk341,0.0,0.0,0.0,0.0,0.0,86.8741935483871,0.0
pjxyqxbk342,0.0,0.0,0.0,0.0,0.0,30.8125,0.0
pjxyqxbk343,0.0,0.0,0.0,0.0,0.0,80.756,0.0
pjxyqxbk346,0.0,0.0,0.0,0.0,0.0,91.05714285714285,0.0
pjxyqxbk349,0.0,0.0,0.0,0.0,0.0,90.17999999999999,0.0
pjxyqxbk350,0.0,0.0,105.0,356.0,0.2949438119397806,73.92916666666666,0.0
pjxyqxbk351,0.0,0.0,0.0,0.0,0.0,83.8,0.0
pjxyqxbk354,0.0,0.0,113.0,325.0,0.3476922969940832,83.635,0.0
pjxyqxbk358,0.0,0.0,0.0,0.0,0.0,95.22380952380952,0.0
pjxyqxbk364,0.0,0.0,0.0,0.0,0.0,34.43333333333334,0.0
pjxyqxbk368,0.0,0.0,0.0,0.0,0.0,67.4,0.0
pjxyqxbk369,0.0,0.0,0.0,0.0,0.0,19.433333333333334,0.0
pjxyqxbk370,0.0,0.0,59.0,422.0,0.13981042322724116,23.15,0.0
pjxyqxbk373,0.0,0.0,20.0,68.0,0.2941176038062347,37.63461538461539,0.0
pjxyqxbk375,0.0,0.0,0.0,0.0,0.0,65.875,0.0
pjxyqxbk377,0.0,0.0,0.0,0.0,0.0,74.18125,0.0
pjxyqxbk378,0.0,0.0,64.0,231.0,0.27705626506249936,59.9,0.0
pjxyqxbk382,0.0,0.0,0.0,0.0,0.0,44.76,0.0
pjxyqxbk388,0.0,0.0,0.0,0.0,0.0,44.7625,0.0
pjxyqxbk389,0.0,0.0,0.0,0.0,0.0,88.20384615384616,0.0
pjxyqxbk391,0.0,0.0,0.0,0.0,0.0,72.45652173913044,0.0
pjxyqxbk398,0.0,0.0,180.0,748.0,0.2406417080128114,86.0904761904762,0.0
pjxyqxbk399,0.0,0.0,60.0,148.0,0.40540537801315013,77.42727272727274,0.0
pjxyqxbk401,0.0,0.0,0.0,0.0,0.0,44.15869565217391,0.0
pjxyqxbk402,0.0,0.0,0.0,0.0,0.0,75.83749999999999,0.0
pjxyqxbk403,0.0,0.0,0.0,0.0,0.0,77.99285714285715,0.0
pjxyqxbk411,0.0,0.0,0.0,0.0,0.0,49.31212121212121,0.0
pjxyqxbk414,0.0,0.0,136.0,541.0,0.2513863169799202,82.35454545454546,0.0
pjxyqxbk415,0.0,0.0,69.0,409.0,0.1687041523544217,52.099999999999994,0.0
pjxyqxbk419,0.0,0.0,0.0,0.0,0.0,73.96764705882353,0.0
pjxyqxbk426,0.0,0.0,0.0,0.0,0.0,88.0,0.0
