LOGIN_NAME(账号 登录名),XM(真实姓名),DEPARTMENT_NAME(院系名称),MAJOR_NAME(专业名称),CLASS_NAME(班级名称),ROLEID(角色 1老师 3学生 7管理员),BFB(综合表现)
pjxyqxbk705,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.62
pjxyqxbk799,同学|老师,计算机科学与技术学院,计算机科学与技术,2003019,3,99.85
pjxyqxbk798,同学|老师,通信工程学院,通信工程,2001012,3,99.87
pjxyqxbk797,同学|老师,计算机科学与技术学院,软件工程,2003058,3,99.81
pjxyqxbk795,同学|老师,物理与光电工程学院,应用物理学,2005049,3,99.63
pjxyqxbk794,同学|老师,电子工程学院,电子信息工程,2002013,3,99.27
pjxyqxbk792,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.03
pjxyqxbk791,同学|老师,通信工程学院,通信工程,2001012,3,99.75
pjxyqxbk789,同学|老师,微电子学院,微电子科学与工程,2014011,3,98.95
pjxyqxbk788,同学|老师,通信工程学院,通信工程,2001014,3,99.78
pjxyqxbk787,同学|老师,通信工程学院,空间信息与数字技术,2001041,3,99.78
pjxyqxbk783,同学|老师,微电子学院,集成电路设计与集成系统,2014022,3,99.68
pjxyqxbk782,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,93.45
pjxyqxbk780,同学|老师,通信工程学院,通信工程,2001013,3,99.44
pjxyqxbk779,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.81
pjxyqxbk778,同学|老师,电子工程学院,信息对抗技术,2002031,3,98.95
pjxyqxbk777,同学|老师,计算机科学与技术学院,软件工程,2003058,3,99.78
pjxyqxbk775,同学|老师,电子工程学院,电子信息工程,2002013,3,99.44
pjxyqxbk772,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,98.36
pjxyqxbk767,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.76
pjxyqxbk765,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.66
pjxyqxbk764,同学|老师,通信工程学院,通信工程,2001015,3,99.6
pjxyqxbk760,同学|老师,通信工程学院,通信工程,2001014,3,99.72
pjxyqxbk759,同学|老师,通信工程学院,信息工程,2001052,3,99.68
pjxyqxbk757,同学|老师,通信工程学院,信息工程,2001051,3,99.52
pjxyqxbk755,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.76
pjxyqxbk753,同学|老师,通信工程学院,通信工程,2001014,3,99.89
pjxyqxbk751,同学|老师,电子工程学院,电子信息工程,2002013,3,99.7
pjxyqxbk748,同学|老师,通信工程学院,通信工程,2001011,3,99.72
pjxyqxbk746,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.4
pjxyqxbk745,同学|老师,空间科学与技术学院,飞行器设计与工程,2016031,3,99.05
pjxyqxbk743,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.44
pjxyqxbk742,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.68
pjxyqxbk737,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.52
pjxyqxbk733,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.68
pjxyqxbk732,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.32
pjxyqxbk731,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.44
pjxyqxbk728,同学|老师,通信工程学院,通信工程,2001011,3,99.9
pjxyqxbk723,同学|老师,空间科学与技术学院,空间科学与技术,2016021,3,98.17
pjxyqxbk722,同学|老师,物理与光电工程学院,电子科学与技术,2005019,3,99.16
pjxyqxbk720,同学|老师,物理与光电工程学院,电子科学与技术,2005019,3,99.82
pjxyqxbk718,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.77
pjxyqxbk717,同学|老师,通信工程学院,信息工程,2001051,3,99.37
pjxyqxbk715,同学|老师,微电子学院,集成电路设计与集成系统,2014022,3,99.79
pjxyqxbk713,同学|老师,通信工程学院,通信工程,2001015,3,99.6
pjxyqxbk710,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.82
pjxyqxbk706,同学|老师,电子工程学院,电子信息工程,2002013,3,99.67
pjvyzxbj998,同学|老师,人工智能学院,智能科学与技术,2020011,3,98.84
pjvyzxbj995,同学|老师,其他,其他,其他,3,99.48
pjvyzxbj993,同学|老师,其他,其他,其他,3,99.09
pjvyzvfj998,同学|老师,人工智能学院,人工智能（第二学士学位）,22020031,3,99.62
pjvyzvfj994,同学|老师,人工智能学院,人工智能（第二学士学位）,22020031,3,99.61
pjvyzvfj989,同学|老师,人工智能学院,人工智能（第二学士学位）,22020031,3,99.31
pjvyzvfj977,同学|老师,人工智能学院,人工智能（第二学士学位）,22020031,3,99.14
pjvyzvfj974,同学|老师,人工智能学院,人工智能（第二学士学位）,22020031,3,99.75
pjwtqxbj935,同学|老师,物理与光电工程学院,电子科学与技术,2005018,3,99.11
pjwtqxbj933,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.15
pjwtqxbj932,同学|老师,生命科学技术学院,生物技术,2015021,3,99.34
pjwtqxbj931,同学|老师,其他,其他,其他,3,97.08
pjwtqxbj930,同学|老师,生命科学技术学院,生物技术,2015021,3,96.32
pjwtqxbj929,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.44
pjwtqxbj928,同学|老师,生命科学技术学院,生物技术,2015021,3,99.26
pjwtqxbj925,同学|老师,其他,其他,其他,3,99.36
pjwtqxbj922,同学|老师,其他,其他,其他,3,99.75
pjwtqxbj921,同学|老师,生命科学技术学院,智能医学工程,2015031,3,98.82
pjwtqxbj920,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.1
pjwtqxbj918,同学|老师,生命科学技术学院,生物技术,2015021,3,99.23
pjwtqxbj914,同学|老师,其他,其他,其他,3,99.39
pjwtqxbj913,同学|老师,生命科学技术学院,生物技术,2015021,3,99.32
pjwrzxbj996,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.61
pjwrqxbj998,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.28
pjwrqxbj994,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.79
pjwrqxbj993,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.69
pjwrqxbj992,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.69
pjwrqxbj991,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.49
pjwrqxbj988,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,99.68
pjwrqxbj985,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.42
pjwrqxbj984,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,99.88
pjwrqxbj983,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.68
pjwrqxbj980,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,99.76
pjwrqxbj979,同学|老师,机电工程学院,机器人工程,2004078,3,99.48
pjwrqxbj978,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.81
pjwrqxbj977,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.59
pjwrqxbj974,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.8
pjwrqxbj973,同学|老师,电子工程学院,电子信息工程,2002018,3,99.83
pjwrqxbj967,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.71
pjwrqxbj965,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.72
pjwrqxbj956,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.88
pjwrqxbj955,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.78
pjwrqxbj952,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,97.99
pjwrqxbj951,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.69
pjwrqxbj949,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.71
pjwrqxbj948,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.81
pjwrqxbj945,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017011,3,99.47
pjwrqxbj944,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.88
pjwrqxbj938,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.13
pjwrqxbj935,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.75
pjwrqxbj932,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.81
pjwrqxbj929,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.84
pjwrqxbj926,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.67
pjwrqxbj925,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.86
pjwrqxbj924,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,92.88
pjwrqxbj923,同学|老师,数学与统计学院,数学与应用数学,2007019,3,99.69
pjwrqxbj920,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.75
pjwrqxbj919,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,99.52
pjwrqxbj918,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,98.46
pjwrqxbj916,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,99.7
pjwrqxbj913,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,99.7
pjwrqxbj911,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.71
pjwrqxbj905,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,99.71
pjwrqxbj901,同学|老师,先进材料与纳米科技学院,应用化学,2017021,3,99.76
pjwrqxbj898,同学|老师,先进材料与纳米科技学院,纳米材料与技术,2017031,3,99.49
pjwrqxbj890,同学|老师,物理与光电工程学院,电子科学与技术,2005018,3,99.74
pjwrqxbj884,同学|老师,物理与光电工程学院,应用物理学,2005049,3,99.55
pjwrqxbj882,同学|老师,先进材料与纳米科技学院,材料科学与工程,2017012,3,99.72
pjwqzwbj998,同学|老师,网络与信息安全学院,网络工程,2018021,3,99.33
pjxyqwbj092,同学|老师,其他,其他,其他,3,99.56
pjxyqwbj090,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.77
pjxyqwbj089,同学|老师,其他,其他,其他,3,99.35
pjxyqwbj088,同学|老师,其他,其他,其他,3,99.31
pjxyqwbj087,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.52
pjxyqwbj086,同学|老师,其他,其他,其他,3,98.97
pjxyqwbj085,同学|老师,计算机科学与技术学院,软件工程,2003051,3,95.59
pjxyqwbj084,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.67
pjxyqwbj082,同学|老师,计算机科学与技术学院,数据科学与大数据技术,2003071,3,99.64
pjxyqwbj080,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.79
pjxyqwbj078,同学|老师,网络与信息安全学院,网络工程,2018021,3,99.62
pjxyqwbj077,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.33
pjxyqwbj073,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.6
pjxyqwbj072,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,99.48
pjxyqwbj069,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.69
pjxyqwbj062,同学|老师,其他,其他,其他,3,99.71
pjxyqwbj061,同学|老师,人工智能学院,人工智能,2020031,3,99.46
pjxyqwbj059,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,98.94
pjxyqwbj058,同学|老师,其他,其他,其他,3,99.78
pjxyqwbj054,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.76
pjxyqwbj053,同学|老师,其他,其他,其他,3,99.76
pjxyqwbj052,同学|老师,网络与信息安全学院,信息安全,2018012,3,99.82
pjxyqwbj050,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.84
pjxyqwbj049,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.43
pjxyqwbj047,同学|老师,网络与信息安全学院,网络工程,2018021,3,99.66
pjxyqwbj046,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.7
pjxyqwbj044,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.74
pjxyqwbj043,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.74
pjxyqwbj041,同学|老师,人工智能学院,人工智能,2020031,3,99.65
pjxyqwbj038,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.61
pjxyqwbj036,同学|老师,计算机科学与技术学院,数字媒体技术,2003061,3,99.62
pjxyqwbj035,同学|老师,人工智能学院,人工智能,2020032,3,97.9
pjxyqwbj034,同学|老师,其他,其他,其他,3,99.61
pjxyqwbj033,同学|老师,其他,其他,其他,3,99.54
pjxyqwbj031,同学|老师,其他,其他,其他,3,99.67
pjxyqwbj027,同学|老师,计算机科学与技术学院,软件工程,2003053,3,98.99
pjxyqwbj023,同学|老师,网络与信息安全学院,信息安全,2018012,3,98.84
pjxyqwbj022,同学|老师,其他,其他,其他,3,99.65
pjxyqwbj020,同学|老师,人工智能学院,人工智能,2020039,3,99.43
pjxyqwbj018,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.3
pjxyqwbj016,同学|老师,人工智能学院,人工智能,2020031,3,99.83
pjxyqwbj015,同学|老师,计算机科学与技术学院,软件工程,2003053,3,98.98
pjxyqwbj013,同学|老师,其他,其他,其他,3,99.84
pjxyqwbj007,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.48
pjxyqwbj006,同学|老师,网络与信息安全学院,信息安全,2018012,3,99.3
pjxyqwbj004,同学|老师,其他,其他,其他,3,99.23
pjxyqwbj003,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.68
pjxyqwbj002,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.57
pjxyqwbj001,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.81
pjxyqwbk999,同学|老师,网络与信息安全学院,网络工程,2018021,3,99.75
pjxyqwbk996,同学|老师,网络与信息安全学院,网络工程,2018021,3,97.88
pjxyqwbk993,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.54
pjxyqwbk991,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.72
pjxuqwbj763,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,98.79
pjxuqwbj761,同学|老师,机电工程学院,自动化,2004031,3,99.79
pjxuqwbj760,同学|老师,其他,其他,其他,3,99.82
pjxuqwbj758,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.74
pjxuqwbj757,同学|老师,计算机科学与技术学院,软件工程,2003058,3,99.72
pjxuqwbj755,同学|老师,机电工程学院,机器人工程,2004078,3,99.77
pjxuqwbj751,同学|老师,机电工程学院,自动化,2004031,3,99.68
pjxuqwbj750,同学|老师,B2号书院,自动化类,219301,3,99.16
pjxuqwbj748,同学|老师,机电工程学院,自动化,2004031,3,99.69
pjxuqwbj745,同学|老师,机电工程学院,机器人工程,2004071,3,99.77
pjxuqwbj739,同学|老师,电子工程学院,电子信息工程,2002018,3,99.62
pjxuqwbj738,同学|老师,机电工程学院,机器人工程,2004071,3,99.57
pjxuqwbj735,同学|老师,机电工程学院,机器人工程,2004078,3,99.54
pjxuqwbj734,同学|老师,机电工程学院,测控技术与仪器,2004052,3,99.82
pjxuqwbj733,同学|老师,机电工程学院,测控技术与仪器,2004052,3,99.8
pjxuqwbj731,同学|老师,机电工程学院,机器人工程,2004078,3,99.85
pjxuqwbj726,同学|老师,电子工程学院,电子信息工程,2002018,3,99.47
pjxuqwbj724,同学|老师,机电工程学院,测控技术与仪器,2004052,3,99.67
pjxuqwbj723,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.57
pjxuqwbj721,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.76
pjxuqwbj719,同学|老师,机电工程学院,机器人工程,2004071,3,99.81
pjxuqwbj717,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.78
pjxuqwbj715,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.8
pjxuqwbj714,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.79
pjxuqwbj713,同学|老师,机电工程学院,机器人工程,2004071,3,99.83
pjxuqwbj712,同学|老师,机电工程学院,测控技术与仪器,2004052,3,99.72
pjxuqwbj711,同学|老师,其他,其他,其他,3,99.73
pjxuqwbj708,同学|老师,其他,其他,其他,3,99.52
pjxuqwbj705,同学|老师,机电工程学院,工业设计,2004021,3,99.85
pjxuqwbj701,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.68
pjxuqwbj699,同学|老师,机电工程学院,机械设计制造及其自动化,2004012,3,99.65
pjxuqwbj698,同学|老师,机电工程学院,测控技术与仪器,2004052,3,99.82
pjxuqwbj695,同学|老师,机电工程学院,机械设计制造及其自动化,2004012,3,99.65
pjxuqwbj694,同学|老师,机电工程学院,机械设计制造及其自动化,2004012,3,99.7
pjxuqwbj692,同学|老师,机电工程学院,测控技术与仪器,2004052,3,99.8
pjxuqwbj691,同学|老师,机电工程学院,自动化,2004031,3,99.73
