WID(wid),XSBH(学生编号),TJNY(统计年月),SWLJSC(上网累计时长),XXPJZ(学校平均值),XN(学年),XQ(学期),TBRQ(同步日期),TBLX(同步类型),CZRQ(操作日期),CZZ(操作者),CZZXM(操作者姓名)
E89FF6053A984C4CE053C97975CA80DF,pjxyqwbj732,2022-09-01,1634.62,,,,,,,,同学|老师
E89FF6053AA64C4CE053C97975CA80DF,pjxyqwbk678,2022-09-01,535.85,,,,,,,,同学|老师
E89FF6053AAB4C4CE053C97975CA80DF,pjxyqxbj733,2022-09-01,560.68,,,,,,,,同学|老师
E89FF6053AD04C4CE053C97975CA80DF,pjxyqxbl866,2022-09-01,433.93,,,,,,,,同学|老师
E89FF6053AD44C4CE053C97975CA80DF,pjxyqxbj961,2022-09-01,456.26,,,,,,,,同学|老师
ECA0DF04FD8F6F1AE053C97975CAB1EB,pjxyqxbk382,2022-10-01,131.96,,,,,,,,同学|老师
ECA0DF04FD9B6F1AE053C97975CAB1EB,pjxxzxkj991,2022-10-01,481.61,,,,,,,,同学|老师
ECA0DF04FDBA6F1AE053C97975CAB1EB,pjxxztbj995,2022-10-01,715.05,,,,,,,,同学|老师
ECA0DF04FDCB6F1AE053C97975CAB1EB,pjxyqwbk838,2022-10-01,123.98,,,,,,,,同学|老师
ECA0DF04FDDD6F1AE053C97975CAB1EB,pjxwxxbj905,2022-10-01,233.82,,,,,,,,同学|老师
ECA0DF0504BF6F1AE053C97975CAB1EB,pjxyqwbk721,2022-11-01,1101.93,,,,,,,,同学|老师
ECA0DF0504D06F1AE053C97975CAB1EB,pjxyqxbj670,2022-11-01,817.48,,,,,,,,同学|老师
ECA0DF0504D46F1AE053C97975CAB1EB,pjxyqwbj401,2022-11-01,882.6,,,,,,,,同学|老师
ECA0DF04FF586F1AE053C97975CAB1EB,pjxyqwbj209,2022-10-01,61.99,,,,,,,,同学|老师
ECA0DF04FF796F1AE053C97975CAB1EB,pjxuqwbj840,2022-10-01,196.12,,,,,,,,同学|老师
ECA0DF04FF8A6F1AE053C97975CAB1EB,pjxyqxbk722,2022-10-01,346.42,,,,,,,,同学|老师
ECA0DF05061F6F1AE053C97975CAB1EB,pjxyqxbk596,2022-11-01,353.46,,,,,,,,同学|老师
ECA0DF0506266F1AE053C97975CAB1EB,pjxsqxbj970,2022-11-01,314.22,,,,,,,,同学|老师
ECA0DF04F94F6F1AE053C97975CAB1EB,pjxyqxbj780,2022-10-01,1023.1,,,,,,,,同学|老师
ECA0DF04F9576F1AE053C97975CAB1EB,pjxyqwbj018,2022-10-01,846.75,,,,,,,,同学|老师
ECA0DF04F95E6F1AE053C97975CAB1EB,pjxrqxbj945,2022-10-01,92.58,,,,,,,,同学|老师
ECA0DF04F9666F1AE053C97975CAB1EB,pjxpqxbj914,2022-10-01,252.69,,,,,,,,同学|老师
ECA0DF04F96F6F1AE053C97975CAB1EB,pjxyqxbk804,2022-10-01,817.39,,,,,,,,同学|老师
E89FF6053ADF4C4CE053C97975CA80DF,pjxyqxbj165,2022-09-01,665.61,,,,,,,,同学|老师
E89FF6053AEC4C4CE053C97975CA80DF,pjxyqxbj454,2022-09-01,55.69,,,,,,,,同学|老师
ECA0DF04FB1C6F1AE053C97975CAB1EB,pjxuqwbj918,2022-10-01,678.33,,,,,,,,同学|老师
ECA0DF04FB446F1AE053C97975CAB1EB,pjxyqxbk519,2022-10-01,150.15,,,,,,,,同学|老师
ECA0DF04FB466F1AE053C97975CAB1EB,pjxyqwbj253,2022-10-01,231.75,,,,,,,,同学|老师
ECA0DF0504D96F1AE053C97975CAB1EB,pjxxzxkj981,2022-11-01,788.23,,,,,,,,同学|老师
ECA0DF0504E66F1AE053C97975CAB1EB,pjxyqxbj935,2022-11-01,442.67,,,,,,,,同学|老师
ECA0DF0504EB6F1AE053C97975CAB1EB,pjxqqxbj961,2022-11-01,944.96,,,,,,,,同学|老师
ECA0DF0504F56F1AE053C97975CAB1EB,pjxyqxbk076,2022-11-01,463.41,,,,,,,,同学|老师
ECA0DF0505006F1AE053C97975CAB1EB,pjxyqxbk755,2022-11-01,356.57,,,,,,,,同学|老师
ECA0DF0505076F1AE053C97975CAB1EB,pjxyqwbk720,2022-11-01,375.44,,,,,,,,同学|老师
ECA0DF0505096F1AE053C97975CAB1EB,pjxyqwbj224,2022-11-01,580.35,,,,,,,,同学|老师
ECA0DF0505186F1AE053C97975CAB1EB,pjxrqxbj983,2022-11-01,1037.45,,,,,,,,同学|老师
ECA0DF0505236F1AE053C97975CAB1EB,pjxyqwbj739,2022-11-01,285.81,,,,,,,,同学|老师
ECA0DF0506296F1AE053C97975CAB1EB,pjxrqxbj955,2022-11-01,904.05,,,,,,,,同学|老师
ECA0DF05062D6F1AE053C97975CAB1EB,pjxyqxbk368,2022-11-01,987.3,,,,,,,,同学|老师
ECA0DF0506386F1AE053C97975CAB1EB,pjxuqwbj755,2022-11-01,473.42,,,,,,,,同学|老师
ECA0DF0506536F1AE053C97975CAB1EB,pjxyqwbj706,2022-11-01,462.19,,,,,,,,同学|老师
ECA0DF0506556F1AE053C97975CAB1EB,pjxyqwbk964,2022-11-01,181.91,,,,,,,,同学|老师
ECA0DF0506566F1AE053C97975CAB1EB,pjxyqxbk500,2022-11-01,550.99,,,,,,,,同学|老师
ECA0DF05065C6F1AE053C97975CAB1EB,pjxyqxbj586,2022-11-01,643.78,,,,,,,,同学|老师
ECA0DF0506626F1AE053C97975CAB1EB,pjxyqxbj578,2022-11-01,535.16,,,,,,,,同学|老师
ECA0DF0506766F1AE053C97975CAB1EB,pjxuzxbj987,2022-11-01,583.45,,,,,,,,同学|老师
ECA0DF05067C6F1AE053C97975CAB1EB,pjxuqwbj491,2022-11-01,565.13,,,,,,,,同学|老师
ECA0DF05012F6F1AE053C97975CAB1EB,pjxsqxbj966,2022-09-01,51.29,,,,,,,,同学|老师
ECA0DF0501396F1AE053C97975CAB1EB,pjxyqwbj487,2022-09-01,94.86,,,,,,,,同学|老师
ECA0DF0501436F1AE053C97975CAB1EB,pjxuqwbj631,2022-09-01,172.18,,,,,,,,同学|老师
ECA0DF0501486F1AE053C97975CAB1EB,pjxtztbj997,2022-09-01,120.79,,,,,,,,同学|老师
ECA0DF05014D6F1AE053C97975CAB1EB,pjxyqxbj182,2022-09-01,204.38,,,,,,,,同学|老师
ECA0DF05015F6F1AE053C97975CAB1EB,pjxyqxbl952,2022-09-01,135.19,,,,,,,,同学|老师
ECA0DF05016C6F1AE053C97975CAB1EB,pjxyqxbj522,2022-09-01,431.36,,,,,,,,同学|老师
ECA0DF0501706F1AE053C97975CAB1EB,pjxpqxbj998,2022-09-01,73.57,,,,,,,,同学|老师
ECA0DF04FB716F1AE053C97975CAB1EB,pjxyqwbk706,2022-10-01,574.24,,,,,,,,同学|老师
ECA0DF05272B6F1AE053C97975CAB1EB,pjxyqxbk665,2022-10-01,614.57,,,,,,,,同学|老师
ECA0DF05272F6F1AE053C97975CAB1EB,pjxwxxbj928,2022-10-01,410.27,,,,,,,,同学|老师
ECA0DF0527346F1AE053C97975CAB1EB,pjxyqxbj595,2022-10-01,261.68,,,,,,,,同学|老师
ECA0DF05273C6F1AE053C97975CAB1EB,pjxyqwbj850,2022-10-01,412.74,,,,,,,,同学|老师
ECA0DF0527476F1AE053C97975CAB1EB,pjxyqxbk537,2022-10-01,957.9,,,,,,,,同学|老师
ECA0DF0527496F1AE053C97975CAB1EB,pjxyqwbk701,2022-10-01,504.9,,,,,,,,同学|老师
ECA0DF05274F6F1AE053C97975CAB1EB,pjxpqxbj919,2022-10-01,148.19,,,,,,,,同学|老师
ECA0DF0527556F1AE053C97975CAB1EB,pjxyqxbj905,2022-10-01,738.56,,,,,,,,同学|老师
ECA0DF0527686F1AE053C97975CAB1EB,pjxpqxbj976,2022-10-01,261.31,,,,,,,,同学|老师
ECA0DF05276F6F1AE053C97975CAB1EB,pjxyqxbk415,2022-10-01,441.46,,,,,,,,同学|老师
ECA0DF0527736F1AE053C97975CAB1EB,pjxsqxbj765,2022-10-01,812.22,,,,,,,,同学|老师
E89FF60535F04C4CE053C97975CA80DF,pjxyqxbj279,2022-09-01,316.2,,,,,,,,同学|老师
E89FF6053CDE4C4CE053C97975CA80DF,pjxuqwbj547,2022-09-01,272.28,,,,,,,,同学|老师
E89FF6053CEC4C4CE053C97975CA80DF,pjxyqxbj984,2022-09-01,456.37,,,,,,,,同学|老师
E89FF60537764C4CE053C97975CA80DF,pjxyqwbk697,2022-09-01,181.06,,,,,,,,同学|老师
E89FF60537804C4CE053C97975CA80DF,pjxyqxbj333,2022-09-01,657.7,,,,,,,,同学|老师
E89FF605378C4C4CE053C97975CA80DF,pjxyqxbj198,2022-09-01,931.56,,,,,,,,同学|老师
E89FF60537944C4CE053C97975CA80DF,pjxyqxbk530,2022-09-01,530.08,,,,,,,,同学|老师
E89FF6053EB04C4CE053C97975CA80DF,pjxyqwbj201,2022-09-01,192.5,,,,,,,,同学|老师
ECA0DF0501826F1AE053C97975CAB1EB,pjxpqxbj978,2022-09-01,132.52,,,,,,,,同学|老师
ECA0DF0501876F1AE053C97975CAB1EB,pjxyqxbk075,2022-09-01,129.43,,,,,,,,同学|老师
ECA0DF0501896F1AE053C97975CAB1EB,pjxpqxbj954,2022-09-01,101.75,,,,,,,,同学|老师
E89FF60532054C4CE053C97975CA80DF,pjxyqxbk521,2022-09-01,736.69,,,,,,,,同学|老师
E89FF60532194C4CE053C97975CA80DF,pjxxzxkj981,2022-09-01,745.24,,,,,,,,同学|老师
E89FF60532284C4CE053C97975CA80DF,pjxwxxbj967,2022-09-01,74.0,,,,,,,,同学|老师
E89FF605324B4C4CE053C97975CA80DF,pjxyqxbk527,2022-09-01,259.94,,,,,,,,同学|老师
ECA0DF0527886F1AE053C97975CAB1EB,pjxuqwbj937,2022-10-01,987.79,,,,,,,,同学|老师
ECA0DF0527956F1AE053C97975CAB1EB,pjxyqxbj315,2022-10-01,638.09,,,,,,,,同学|老师
ECA0DF052E966F1AE053C97975CAB1EB,pjxyqwbj236,2022-10-01,401.13,,,,,,,,同学|老师
E89FF6053CFB4C4CE053C97975CA80DF,pjxsqxbj918,2022-09-01,328.28,,,,,,,,同学|老师
E89FF6053CFE4C4CE053C97975CA80DF,pjxqzxbj980,2022-09-01,342.79,,,,,,,,同学|老师
E89FF6053D054C4CE053C97975CA80DF,pjxyqxbk138,2022-09-01,192.58,,,,,,,,同学|老师
E89FF6053D0A4C4CE053C97975CA80DF,pjxrqxbj972,2022-09-01,361.27,,,,,,,,同学|老师
E89FF6053D0B4C4CE053C97975CA80DF,pjxqzxbj975,2022-09-01,431.54,,,,,,,,同学|老师
E89FF6053D104C4CE053C97975CA80DF,pjxyqxbk531,2022-09-01,485.14,,,,,,,,同学|老师
E89FF6053D114C4CE053C97975CA80DF,pjxyqwbk505,2022-09-01,400.34,,,,,,,,同学|老师
E89FF6053D144C4CE053C97975CA80DF,pjxyqxbl872,2022-09-01,307.02,,,,,,,,同学|老师
E89FF6053D174C4CE053C97975CA80DF,pjxyqxbj159,2022-09-01,249.3,,,,,,,,同学|老师
E89FF6053D1B4C4CE053C97975CA80DF,pjxyqxbj046,2022-09-01,285.53,,,,,,,,同学|老师
E89FF6053D1E4C4CE053C97975CA80DF,pjxyqwbj004,2022-09-01,147.8,,,,,,,,同学|老师
E89FF6053D1F4C4CE053C97975CA80DF,pjxpqxbj919,2022-09-01,185.28,,,,,,,,同学|老师
E89FF6053D3A4C4CE053C97975CA80DF,pjxyqxbk571,2022-09-01,666.3,,,,,,,,同学|老师
E89FF6053D414C4CE053C97975CA80DF,pjxyqxbj586,2022-09-01,447.88,,,,,,,,同学|老师
E89FF605207B4C4CE053C97975CA80DF,pjxqzxbj983,2022-09-01,88.92,,,,,,,,同学|老师
E89FF60520884C4CE053C97975CA80DF,pjxyqwbj356,2022-09-01,137.45,,,,,,,,同学|老师
E89FF605209B4C4CE053C97975CA80DF,pjxyqxbj710,2022-09-01,2370.85,,,,,,,,同学|老师
E89FF60520A24C4CE053C97975CA80DF,pjxsqxbj789,2022-09-01,200.39,,,,,,,,同学|老师
E89FF60520AD4C4CE053C97975CA80DF,pjxyqwbj205,2022-09-01,2534.77,,,,,,,,同学|老师
E89FF60520CE4C4CE053C97975CA80DF,pjxyqxbk632,2022-09-01,373.66,,,,,,,,同学|老师
E89FF605279B4C4CE053C97975CA80DF,pjxuqwbj659,2022-09-01,413.39,,,,,,,,同学|老师
E89FF60534324C4CE053C97975CA80DF,pjxyqwbj358,2022-09-01,996.7,,,,,,,,同学|老师
E89FF605343F4C4CE053C97975CA80DF,pjxsqxbj916,2022-09-01,398.73,,,,,,,,同学|老师
E89FF6053B0B4C4CE053C97975CA80DF,pjxyqwbk762,2022-09-01,533.2,,,,,,,,同学|老师
E89FF6053B0C4C4CE053C97975CA80DF,pjxyqxbj293,2022-09-01,348.43,,,,,,,,同学|老师
E89FF6053B1B4C4CE053C97975CA80DF,pjxrqxbj892,2022-09-01,375.83,,,,,,,,同学|老师
E89FF6053B234C4CE053C97975CA80DF,pjxsqxbj876,2022-09-01,1073.94,,,,,,,,同学|老师
E89FF6053B294C4CE053C97975CA80DF,pjxyqwbj073,2022-09-01,547.53,,,,,,,,同学|老师
E89FF6053B354C4CE053C97975CA80DF,pjxyqwbj159,2022-09-01,39.27,,,,,,,,同学|老师
E89FF6053B3B4C4CE053C97975CA80DF,pjxyqwbj348,2022-09-01,50.46,,,,,,,,同学|老师
E89FF6053B3F4C4CE053C97975CA80DF,pjxyqwbj046,2022-09-01,363.38,,,,,,,,同学|老师
E89FF6053B404C4CE053C97975CA80DF,pjxyqxbk992,2022-09-01,373.54,,,,,,,,同学|老师
E89FF6053B464C4CE053C97975CA80DF,pjxyqwbk548,2022-09-01,269.35,,,,,,,,同学|老师
E89FF6053B4B4C4CE053C97975CA80DF,pjxyqxbj760,2022-09-01,215.16,,,,,,,,同学|老师
E89FF60530A24C4CE053C97975CA80DF,pjxyqwbk604,2022-09-01,166.13,,,,,,,,同学|老师
E89FF6051B644C4CE053C97975CA80DF,pjxqqxbj957,2022-09-01,188.92,,,,,,,,同学|老师
E89FF6051B804C4CE053C97975CA80DF,pjxrqxbj947,2022-09-01,217.45,,,,,,,,同学|老师
E89FF6051B8C4C4CE053C97975CA80DF,pjxyqxbk681,2022-09-01,74.89,,,,,,,,同学|老师
E89FF6051B9E4C4CE053C97975CA80DF,pjxyqxbj795,2022-09-01,412.64,,,,,,,,同学|老师
E89FF6051EA54C4CE053C97975CA80DF,pjxyqxbj238,2022-09-01,308.45,,,,,,,,同学|老师
E89FF6051EAB4C4CE053C97975CA80DF,pjxuqwbj581,2022-09-01,540.72,,,,,,,,同学|老师
E89FF6051EB04C4CE053C97975CA80DF,pjxyqxbj595,2022-09-01,170.46,,,,,,,,同学|老师
E89FF6051EB14C4CE053C97975CA80DF,pjxyqxbj296,2022-09-01,226.06,,,,,,,,同学|老师
E89FF6051EB74C4CE053C97975CA80DF,pjxsqxbj840,2022-09-01,304.72,,,,,,,,同学|老师
E89FF6051EC34C4CE053C97975CA80DF,pjxsqxbj962,2022-09-01,91.18,,,,,,,,同学|老师
E89FF6051ED04C4CE053C97975CA80DF,pjwrqxbj992,2022-09-01,577.58,,,,,,,,同学|老师
E89FF6051ED14C4CE053C97975CA80DF,pjxuqwbj591,2022-09-01,2606.94,,,,,,,,同学|老师
E89FF6051ED84C4CE053C97975CA80DF,pjxyqxbj969,2022-09-01,38.93,,,,,,,,同学|老师
E89FF6051EDA4C4CE053C97975CA80DF,pjxyqxbj609,2022-09-01,385.03,,,,,,,,同学|老师
E89FF6051EE74C4CE053C97975CA80DF,pjxyqxbk939,2022-09-01,59.52,,,,,,,,同学|老师
E89FF6051EE94C4CE053C97975CA80DF,pjxyqxbj345,2022-09-01,116.43,,,,,,,,同学|老师
E89FF6051EF24C4CE053C97975CA80DF,pjxrqxbj937,2022-09-01,5279.67,,,,,,,,同学|老师
E89FF6051EF74C4CE053C97975CA80DF,pjxrqxbj911,2022-09-01,297.71,,,,,,,,同学|老师
E89FF6051EFB4C4CE053C97975CA80DF,pjxsqxbj856,2022-09-01,2250.34,,,,,,,,同学|老师
E89FF6051EFE4C4CE053C97975CA80DF,pjxyqwbk781,2022-09-01,149.53,,,,,,,,同学|老师
E89FF6051F004C4CE053C97975CA80DF,pjxyqxbl843,2022-09-01,145.12,,,,,,,,同学|老师
E89FF60525D64C4CE053C97975CA80DF,pjxyqwbk835,2022-09-01,724.87,,,,,,,,同学|老师
E89FF6051D344C4CE053C97975CA80DF,pjxyqxbj625,2022-09-01,364.19,,,,,,,,同学|老师
E89FF6051D354C4CE053C97975CA80DF,pjxyqwbj889,2022-09-01,148.15,,,,,,,,同学|老师
E89FF6051D494C4CE053C97975CA80DF,pjxyqwbk824,2022-09-01,94.8,,,,,,,,同学|老师
E89FF6051D4B4C4CE053C97975CA80DF,pjxyqwbj914,2022-09-01,1706.3,,,,,,,,同学|老师
E89FF6051D524C4CE053C97975CA80DF,pjxyqxbj374,2022-09-01,1673.37,,,,,,,,同学|老师
E89FF6051D534C4CE053C97975CA80DF,pjxyqxbj261,2022-09-01,510.72,,,,,,,,同学|老师
E89FF6051D5B4C4CE053C97975CA80DF,pjxyqwbk966,2022-09-01,384.95,,,,,,,,同学|老师
E89FF6051D604C4CE053C97975CA80DF,pjxyqwbj476,2022-09-01,512.1,,,,,,,,同学|老师
E89FF6051D614C4CE053C97975CA80DF,pjxqqxbj981,2022-09-01,520.73,,,,,,,,同学|老师
E89FF6051D654C4CE053C97975CA80DF,pjxyqxbj645,2022-09-01,373.02,,,,,,,,同学|老师
E89FF6051D674C4CE053C97975CA80DF,pjxyqxbj581,2022-09-01,321.39,,,,,,,,同学|老师
E89FF6051D684C4CE053C97975CA80DF,pjxuqwbj958,2022-09-01,650.5,,,,,,,,同学|老师
E89FF6051D6F4C4CE053C97975CA80DF,pjxyqwbj613,2022-09-01,358.39,,,,,,,,同学|老师
E89FF6051D744C4CE053C97975CA80DF,pjxyqxbj932,2022-09-01,732.28,,,,,,,,同学|老师
E89FF6051D804C4CE053C97975CA80DF,pjxyqwbk815,2022-09-01,3933.43,,,,,,,,同学|老师
E89FF6051D974C4CE053C97975CA80DF,pjxyqwbj776,2022-09-01,57.07,,,,,,,,同学|老师
ECA0DF056B2E6F1AE053C97975CAB1EB,pjxsqxbj834,2022-10-01,209.47,,,,,,,,同学|老师
ECA0DF056B3F6F1AE053C97975CAB1EB,pjxpqxbj994,2022-10-01,215.59,,,,,,,,同学|老师
ECA0DF056B486F1AE053C97975CAB1EB,pjxyqwbj043,2022-10-01,26.92,,,,,,,,同学|老师
ECA0DF0572866F1AE053C97975CAB1EB,pjxyqxbk595,2022-11-01,457.97,,,,,,,,同学|老师
E89FF6051BD24C4CE053C97975CA80DF,pjxwxxbj944,2022-09-01,546.9,,,,,,,,同学|老师
E89FF60522354C4CE053C97975CA80DF,pjxyqxbj835,2022-09-01,117.88,,,,,,,,同学|老师
E89FF60522364C4CE053C97975CA80DF,pjxyqxbk911,2022-09-01,679.08,,,,,,,,同学|老师
E89FF605223C4C4CE053C97975CA80DF,pjxyqwbj604,2022-09-01,597.61,,,,,,,,同学|老师
E89FF605224A4C4CE053C97975CA80DF,pjxyqxbj145,2022-09-01,745.81,,,,,,,,同学|老师
E89FF60522584C4CE053C97975CA80DF,pjxvzxbj997,2022-09-01,587.41,,,,,,,,同学|老师
E89FF605225D4C4CE053C97975CA80DF,pjwrqxbj913,2022-09-01,586.4,,,,,,,,同学|老师
E89FF60522734C4CE053C97975CA80DF,pjxyqxbl889,2022-09-01,270.88,,,,,,,,同学|老师
E89FF60522764C4CE053C97975CA80DF,pjxuqwbj496,2022-09-01,310.22,,,,,,,,同学|老师
E89FF60522804C4CE053C97975CA80DF,pjxyqxbk731,2022-09-01,410.03,,,,,,,,同学|老师
E89FF60522994C4CE053C97975CA80DF,pjxyqxbk836,2022-09-01,697.02,,,,,,,,同学|老师
E89FF60525FE4C4CE053C97975CA80DF,pjxuqwbj858,2022-09-01,369.49,,,,,,,,同学|老师
E89FF60526124C4CE053C97975CA80DF,pjxyqwbk954,2022-09-01,1749.27,,,,,,,,同学|老师
E89FF605262B4C4CE053C97975CA80DF,pjxyqxbj562,2022-09-01,386.84,,,,,,,,同学|老师
E89FF6052D054C4CE053C97975CA80DF,pjxqqxbj996,2022-09-01,213.78,,,,,,,,同学|老师
E89FF6052D084C4CE053C97975CA80DF,pjxyqwbk617,2022-09-01,517.71,,,,,,,,同学|老师
E89FF6052D0D4C4CE053C97975CA80DF,pjxyqxbj018,2022-09-01,766.03,,,,,,,,同学|老师
E89FF6052D0E4C4CE053C97975CA80DF,pjxyqxbl964,2022-09-01,315.89,,,,,,,,同学|老师
E89FF6052D124C4CE053C97975CA80DF,pjxyqwbk855,2022-09-01,39.88,,,,,,,,同学|老师
E89FF6051D984C4CE053C97975CA80DF,pjxyqwbj755,2022-09-01,996.07,,,,,,,,同学|老师
E89FF605240D4C4CE053C97975CA80DF,pjxyqxbk665,2022-09-01,738.19,,,,,,,,同学|老师
E89FF605240E4C4CE053C97975CA80DF,pjxyqwbj318,2022-09-01,571.39,,,,,,,,同学|老师
E89FF60524304C4CE053C97975CA80DF,pjxyqwbj309,2022-09-01,1348.76,,,,,,,,同学|老师
E89FF60524544C4CE053C97975CA80DF,pjxyqxbk630,2022-09-01,199.54,,,,,,,,同学|老师
E89FF605245C4C4CE053C97975CA80DF,pjxyqwbj431,2022-09-01,350.18,,,,,,,,同学|老师
E89FF60527AB4C4CE053C97975CA80DF,pjxyqxbk154,2022-09-01,239.5,,,,,,,,同学|老师
E89FF60527AF4C4CE053C97975CA80DF,pjxyqxbj851,2022-09-01,375.96,,,,,,,,同学|老师
E89FF60527B84C4CE053C97975CA80DF,pjxyqxbl991,2022-09-01,1041.39,,,,,,,,同学|老师
E89FF60527BC4C4CE053C97975CA80DF,pjxyqxbk661,2022-09-01,301.03,,,,,,,,同学|老师
E89FF60527BF4C4CE053C97975CA80DF,pjxyqxbk080,2022-09-01,704.51,,,,,,,,同学|老师
E89FF60527C54C4CE053C97975CA80DF,pjxyqxbl830,2022-09-01,645.84,,,,,,,,同学|老师
E89FF60527D74C4CE053C97975CA80DF,pjxyqxbj879,2022-09-01,237.26,,,,,,,,同学|老师
E89FF60527DC4C4CE053C97975CA80DF,pjxyqxbk211,2022-09-01,586.44,,,,,,,,同学|老师
E89FF60527EE4C4CE053C97975CA80DF,pjxyqwbj524,2022-09-01,5794.84,,,,,,,,同学|老师
E89FF60527EF4C4CE053C97975CA80DF,pjxyqxbl673,2022-09-01,406.76,,,,,,,,同学|老师
E89FF60527FF4C4CE053C97975CA80DF,pjxyqwbj398,2022-09-01,402.46,,,,,,,,同学|老师
E89FF6052FC54C4CE053C97975CA80DF,pjwtqxbj930,2022-09-01,360.08,,,,,,,,同学|老师
E89FF60529654C4CE053C97975CA80DF,pjxyqxbj548,2022-09-01,75.24,,,,,,,,同学|老师
E89FF60529AB4C4CE053C97975CA80DF,pjxyqwbk931,2022-09-01,920.87,,,,,,,,同学|老师
E89FF60529AD4C4CE053C97975CA80DF,pjxyqxbj124,2022-09-01,983.65,,,,,,,,同学|老师
E89FF60529BF4C4CE053C97975CA80DF,pjxyqwbj251,2022-09-01,195.14,,,,,,,,同学|老师
E89FF60529CA4C4CE053C97975CA80DF,pjxyqwbj904,2022-09-01,188.5,,,,,,,,同学|老师
E89FF6052D164C4CE053C97975CA80DF,pjxyqxbk685,2022-09-01,192.61,,,,,,,,同学|老师
E89FF6052D184C4CE053C97975CA80DF,pjxuqwbj758,2022-09-01,215.56,,,,,,,,同学|老师
E89FF6052D1B4C4CE053C97975CA80DF,pjxyqwbj785,2022-09-01,251.52,,,,,,,,同学|老师
E89FF6052D1C4C4CE053C97975CA80DF,pjxyqwbj530,2022-09-01,895.64,,,,,,,,同学|老师
E89FF6052D1F4C4CE053C97975CA80DF,pjxyqxbl750,2022-09-01,857.5,,,,,,,,同学|老师
E89FF6052D294C4CE053C97975CA80DF,pjxyqwbj935,2022-09-01,236.19,,,,,,,,同学|老师
E89FF6052D2C4C4CE053C97975CA80DF,pjxyqxbk304,2022-09-01,6.2,,,,,,,,同学|老师
E89FF6052D334C4CE053C97975CA80DF,pjxqqxbj973,2022-09-01,647.59,,,,,,,,同学|老师
E89FF6052D404C4CE053C97975CA80DF,pjxsqxbj970,2022-09-01,589.04,,,,,,,,同学|老师
E89FF6052D514C4CE053C97975CA80DF,pjxyqxbj125,2022-09-01,235.98,,,,,,,,同学|老师
E89FF6052D534C4CE053C97975CA80DF,pjxyqwbj656,2022-09-01,3250.57,,,,,,,,同学|老师
E89FF6052D584C4CE053C97975CA80DF,pjxyqxbk243,2022-09-01,2574.41,,,,,,,,同学|老师
E89FF6052D5F4C4CE053C97975CA80DF,pjxrqxbj914,2022-09-01,467.45,,,,,,,,同学|老师
E89FF6052D624C4CE053C97975CA80DF,pjxyqwbj469,2022-09-01,387.07,,,,,,,,同学|老师
E89FF6052D674C4CE053C97975CA80DF,pjxuqwbj898,2022-09-01,500.46,,,,,,,,同学|老师
E89FF6052D694C4CE053C97975CA80DF,pjxyqxbj491,2022-09-01,121.83,,,,,,,,同学|老师
E89FF6052D6B4C4CE053C97975CA80DF,pjxyqxbj615,2022-09-01,197.91,,,,,,,,同学|老师
E89FF6052D6E4C4CE053C97975CA80DF,pjxyqwbj688,2022-09-01,58.58,,,,,,,,同学|老师
E89FF6052D744C4CE053C97975CA80DF,pjxpqxbj973,2022-09-01,122.41,,,,,,,,同学|老师
E89FF605183A4C4CE053C97975CA80DF,pjxyqxbk764,2022-09-01,277.74,,,,,,,,同学|老师
E89FF6052B334C4CE053C97975CA80DF,pjxyqxbl839,2022-09-01,310.37,,,,,,,,同学|老师
E89FF6052B344C4CE053C97975CA80DF,pjxyqwbj625,2022-09-01,382.59,,,,,,,,同学|老师
E89FF6052B494C4CE053C97975CA80DF,pjxuqwbj994,2022-09-01,150.3,,,,,,,,同学|老师
E89FF6052B574C4CE053C97975CA80DF,pjxyqxbk627,2022-09-01,369.37,,,,,,,,同学|老师
E89FF6052B664C4CE053C97975CA80DF,pjxxxxbj932,2022-09-01,68.81,,,,,,,,同学|老师
E89FF6052B904C4CE053C97975CA80DF,pjxyqxbk525,2022-09-01,333.0,,,,,,,,同学|老师
E89FF6052FE44C4CE053C97975CA80DF,pjxyqxbk718,2022-09-01,1.18,,,,,,,,同学|老师
E89FF6052FEA4C4CE053C97975CA80DF,pjxyqxbl817,2022-09-01,177.72,,,,,,,,同学|老师
E89FF60530104C4CE053C97975CA80DF,pjxyqwbj035,2022-09-01,459.49,,,,,,,,同学|老师
E89FF6051A0A4C4CE053C97975CA80DF,pjxyqxbj180,2022-09-01,793.21,,,,,,,,同学|老师
E89FF60529D24C4CE053C97975CA80DF,pjxyqwbj362,2022-09-01,99.46,,,,,,,,同学|老师
E89FF60514A14C4CE053C97975CA80DF,pjxyqxbk869,2022-09-01,261.43,,,,,,,,同学|老师
E89FF60514B24C4CE053C97975CA80DF,pjxyqwbj534,2022-09-01,204.54,,,,,,,,同学|老师
E89FF60514B34C4CE053C97975CA80DF,pjxyqwbj006,2022-09-01,157.61,,,,,,,,同学|老师
E89FF60514C84C4CE053C97975CA80DF,pjxyqxbk185,2022-09-01,399.31,,,,,,,,同学|老师
E89FF60514DE4C4CE053C97975CA80DF,pjxyqxbk598,2022-09-01,102.89,,,,,,,,同学|老师
E89FF60514FA4C4CE053C97975CA80DF,pjxyqxbj012,2022-09-01,478.86,,,,,,,,同学|老师
E89FF60515094C4CE053C97975CA80DF,pjxyqxbk098,2022-09-01,474.13,,,,,,,,同学|老师
